56.0 1.0 1.0 3.0 2.0 4.0 6.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 2.0 1.0 1.0 1.0 1.0 2.0 1.0 1.0 1.0 1.1461336828309305 1.0 8.0 8.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1620755925688662 1.0 1.142764857881137 1636.0 10.0 2.0 1.0 1.0 1.0 4.0 0.0 2.0 8.0 2.0 0.0 0.0 1.0 1.0 1.0 1.0 1.1492632927610507 1.0 1.0 3.0 1.0 0.0 1.0 1.0 1.0 0.0 1.0 0.0 5.0 1.0 5.0 1.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 2.0 4.0 0.0
23.0 2.0 5.0 2.0 1.0 2.0 6.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 2.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 6.0 6.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1620755925688662 1.229139072847682 1.0 588.0 4.0 2.0 1.0 1.0 2.0 0.0 1.0 0.0 8.0 2.0 0.0 0.0 1.0 1.0 1.0 1.0 1.1492632927610507 1.1741721854304636 1.0 2.0 1.0 1.0 1.0 1.0 1.0 0.0 0.0 1.0 6.0 1.0 6.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 0.0 2.0 2.0 1.0
49.0 2.0 1.0 3.0 2.0 4.0 6.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 2.0 5.0 1.0 1.0 1.0 2.0 1.0 1.0 1.0 1.0 1.0 1.0 8.0 8.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1620755925688662 1.0 1.0 561.0 3.0 3.0 1.0 1.0 1.0 3.0 0.0 2.0 8.0 2.0 0.0 0.0 1.0 1.0 1.0 1.0 1.1492632927610507 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0 1.0 1.0 7.0 1.0 7.0 1.0 0.0 0.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 3.0 4.0 0.0
36.0 2.0 2.0 2.0 1.0 2.0 6.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 2.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 6.0 6.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1620755925688662 1.0 1.0 1313.0 8.0 1.0 1.0 1.0 1.0 2.0 1.0 2.0 8.0 2.0 0.0 0.0 1.0 1.0 1.0 1.0 1.1492632927610507 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0 1.0 1.0 7.0 1.0 7.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 1.0 2.0 1.0
34.0 2.0 1.0 3.0 2.0 1.0 2.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 2.0 2.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1450032658393208 2.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 2.0 2.0 1.0 1.0 1.0 83.0 1.0 2.0 1.0 1.0 1.0 1.0 0.0 0.0 8.0 2.0 0.0 0.0 1.0 1.0 2.0 2.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0 0.0 0.0 1.0 1.0 1.0 5.0 1.0 5.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 2.0 1.0 0.0
32.0 1.0 1.0 2.0 1.0 4.0 6.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 4.0 1.0 2.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 8.0 8.0 1.0 1.0 1.1309370988446728 1.0 1.1295336787564767 1.0 1.0 1.0 1.146889031430404 1.0 1.0 1.142764857881137 1394.0 9.0 2.0 1.0 1.143041237113402 1.0 1.0 0.0 2.0 5.0 1.0 0.0 1.0 0.0 1.0 1.0 1.1379089159717768 1.0 1.0 1.0 2.0 1.0 1.0 1.0 1.0 0.0 1.0 1.0 0.0 6.0 1.0 6.0 1.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 2.0 4.0 1.0
38.0 1.0 1.0 2.0 1.0 4.0 6.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 2.0 3.0 1.0 1.0 1.0 2.0 1.0 1.0 1.0 1.0 1.0 1.0 8.0 8.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.146889031430404 1.0 1.229139072847682 1.0 1257.0 8.0 3.0 1.144516129032258 1.0 1.0 2.0 0.0 2.0 7.0 1.0 0.0 1.0 0.0 1.0 1.0 1.1379089159717768 1.0 1.1741721854304636 1.0 2.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 1.0 6.0 1.0 6.0 1.0 0.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 3.0 4.0 1.0
44.0 1.0 1.0 2.0 4.0 1.0 6.0 1.0 1.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 2.0 3.0 2.0 2.0 2.0 2.0 2.0 1.0 1.0 1.0 1.0 1.0 6.0 6.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.146889031430404 1.0 1.229139072847682 1.0 64.0 1.0 2.0 1.0 1.0 1.0 2.0 0.0 0.0 8.0 2.0 0.0 0.0 1.0 1.0 1.0 1.1379089159717768 1.0 1.1741721854304636 1.0 2.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 1.0 6.0 1.0 6.0 1.0 0.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 2.0 1.0 0.0
51.0 1.0 3.0 3.0 4.0 3.0 6.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 3.0 2.9683288409703503 1.0 1.0 1.0 2.0 1.0 1.0 1.0 1.0 1.0 1.0 6.479072762395364 6.353509336767547 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.146889031430404 1.0 1.0 1.142764857881137 103.0 1.0 2.0 1.0 1.0 1.0 3.0 1.0 0.0 8.0 2.0 0.0 0.0 1.0 1.0 1.0 1.1379089159717768 1.0 1.0 1.0 2.0 1.0 1.0 1.0 1.0 0.0 1.0 1.0 0.0 6.0 1.0 6.0 1.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 2.0 3.0 0.0
29.0 1.0 1.0 3.0 2.0 1.0 6.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 2.0 4.0 1.0 2.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 6.0 6.0 1.1745928338762215 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.146889031430404 1.0 1.229139072847682 1.0 138.0 1.0 2.0 1.0 1.0 1.1490222521915037 1.0 0.0 0.0 8.0 2.0 0.0 0.0 1.0 1.0 1.0 1.1379089159717768 1.0 1.1741721854304636 1.0 2.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 1.0 6.0 1.0 6.0 1.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 2.0 1.0 0.0
23.0 1.0 5.0 2.0 1.0 4.0 6.0 1.0 1.0 1.0 1.0 1.0 0.8625162127107653 1.0 1.0 1.0 3.0 2.9683288409703503 1.0 2.0 2.0 2.0 1.0 1.0593607305936072 1.0 1.0 1.0 1.0 8.0 8.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.146889031430404 1.0 1.229139072847682 1.0 404.0 2.0 2.0 1.0 1.0 1.0 0.0 1.0 1.0 8.0 2.0 0.0 0.0 1.0 1.0 1.0 1.1379089159717768 1.0 1.1741721854304636 1.0 2.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 1.0 6.0 1.0 6.0 1.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 2.0 4.0 1.0
32.0 1.0 1.0 3.0 1.0 4.0 6.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 2.0 5.0 1.0 1.0 1.0 2.0 1.0 1.0 1.0 1.0 1.0 1.0 8.0 8.0 1.1745928338762215 1.1317480719794344 1.0 1.0 1.0 1.1332470892626132 1.0 1.0 1.146889031430404 1.0 1.0 1.0 1172.0 8.0 3.0 1.144516129032258 1.0 1.0 1.0 0.0 1.0 5.0 1.0 0.0 1.0 0.0 1.0 1.0 1.1379089159717768 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0 1.0 1.0 1.0 7.0 1.0 7.0 1.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 3.0 4.0 1.0
27.0 1.0 2.0 3.0 3.0 4.0 6.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 2.0 2.0 2.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 8.0 8.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.146889031430404 1.0 1.0 1.0 8.0 1.0 3.0 1.0 1.0 1.0 1.0 1.0 0.0 8.0 2.0 0.0 0.0 1.0 1.0 1.0 1.1379089159717768 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0 1.0 1.0 1.0 7.0 1.0 7.0 1.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 3.0 4.0 0.0
62.0 1.0 4.0 3.0 3.0 3.0 6.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 3.0 2.9683288409703503 2.0 1.0 2.0 2.0 1.0 2.0 1.0 1.0 1.0 1.0 6.0 6.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.146889031430404 1.0 1.0 1.0 15.0 1.0 3.0 1.0 1.0 1.0 4.0 1.0 0.0 8.0 2.0 0.0 0.0 1.0 1.0 1.0 1.1379089159717768 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0 1.0 1.0 1.0 7.0 1.0 7.0 1.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 3.0 3.0 0.0
67.0 1.0 4.0 2.0 5.0 3.0 6.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 3.0 2.9683288409703503 1.0 2.0 2.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 8.0 8.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.146889031430404 1.0 1.0 1.0 115.0 1.0 3.0 1.0 1.0 1.0 4.0 1.0 0.0 8.0 2.0 0.0 0.0 1.0 1.0 1.0 1.1379089159717768 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0 1.0 1.0 1.0 7.0 1.0 7.0 1.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 3.0 3.0 0.0
34.0 1.0 1.0 3.0 2.0 1.0 6.0 1.0 1.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 2.0 2.0 1.0 2.0 1.0 2.0 1.0 1.0 1.0 1.0 1.0 1.0 6.0 6.0 2.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.146889031430404 1.0 1.0 1.0 180.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0 0.0 8.0 2.0 0.0 0.0 1.0 1.0 1.0 1.1379089159717768 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0 1.0 1.0 1.0 7.0 1.0 7.0 1.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 1.0 0.0
29.0 2.0 1.0 3.0 1.0 1.0 6.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 2.0 2.0 1.0 1.0 1.0 1.0 1.0 6.0 6.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.146889031430404 1.0 1.0 1.0 1278.0 8.0 1.0 1.0 1.0 1.0 1.0 0.0 2.0 8.0 2.0 0.0 0.0 1.0 1.0 1.0 1.1379089159717768 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0 1.0 1.0 1.0 7.0 1.0 7.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 1.0 1.0
60.0 2.0 1.0 1.0 5.0 3.0 6.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 2.0 3.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 8.0 8.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.146889031430404 1.0 1.0 1.0 1285.0 8.0 2.0 1.0 1.0 1.1490222521915037 4.0 0.0 2.0 8.0 2.0 0.0 0.0 1.0 1.0 1.0 1.1379089159717768 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0 1.0 1.0 1.0 7.0 1.0 7.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 1.0 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 2.0 3.0 0.0
65.0 1.0 1.0 1.0 2.0 4.0 6.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 4.0 1.0 2.0 1.0 2.0 1.0 1.0 1.0 1.0 1.0 1.0 8.0 8.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.146889031430404 1.0 1.0 1.0 1369.0 8.0 2.0 1.0 1.0 1.0 4.0 0.0 2.0 8.0 2.0 0.0 0.0 1.0 1.0 1.0 1.1379089159717768 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0 1.0 1.0 1.0 7.0 1.0 7.0 1.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 2.0 4.0 0.0
54.0 2.0 3.0 2.0 2.0 4.0 6.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 2.0 5.0 1.0 2.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 8.0 8.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.146889031430404 1.0 1.0 1.0 1383.0 8.0 2.0 1.0 1.0 1.0 3.0 1.0 2.0 8.0 2.0 0.0 0.0 1.0 1.0 1.0 1.1379089159717768 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0 1.0 1.0 1.0 7.0 1.0 7.0 1.0 0.0 0.0 0.0 1.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 2.0 4.0 0.0
27.0 1.0 1.0 2.0 1.0 2.0 6.0 1.0 1.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 3.0 1.0 2.0 2.0 1.0 1.0 1.0 1.0 1.0 1.1461336828309305 1.0 6.0 6.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1635782747603833 1.0 1.0 1.0 1.0 922.0 6.0 2.0 1.0 1.143041237113402 1.0 1.0 0.0 2.0 7.0 1.0 0.0 1.0 0.0 1.0 1.153993610223642 1.0 1.0 1.0 1.0 2.0 1.0 0.0 1.0 0.0 1.0 1.0 1.0 1.0 6.0 1.0 6.0 1.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 0.0 2.0 2.0 1.0
67.0 1.0 1.0 2.0 5.0 3.0 6.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 2.0 4.0 1.0 2.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 6.479072762395364 6.353509336767547 1.0 1.0 1.0 1.0 1.0 1.1332470892626132 1.1334188582424631 1.1635782747603833 1.0 1.0 1.0 1.0 127.0 1.0 1.0 1.0 1.0 1.0 4.0 0.0 0.0 6.0 1.0 0.0 1.0 0.0 1.0 1.153993610223642 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0 1.0 1.0 1.0 1.0 7.0 1.0 7.0 1.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 1.0 3.0 0.0
59.0 1.0 4.0 1.0 2.0 4.0 6.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 2.0 5.0 1.0 2.0 2.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 8.0 8.0 2.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1635782747603833 1.0 1.0 1.0 1.0 325.0 1.0 3.0 1.0 1.0 1.1490222521915037 4.0 1.0 0.0 8.0 2.0 0.0 0.0 1.0 1.0 1.153993610223642 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0 1.0 1.0 1.0 1.0 7.0 1.0 7.0 1.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 3.0 4.0 0.0
14.0 2.0 5.0 1.0 1.0 4.0 6.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 2.0 4.0 1.0 2.0 2.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 8.0 8.0 1.1745928338762215 1.0 1.0 1.0 1.0 1.0 1.0 1.1635782747603833 1.0 1.0 1.0 1.0 346.0 2.0 3.0 1.0 1.0 1.0 0.0 1.0 1.0 8.0 2.0 0.0 0.0 1.0 1.0 1.153993610223642 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0 1.0 1.0 1.0 1.0 7.0 1.0 7.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 3.0 4.0 1.0
37.0 1.0 3.0 3.0 1.0 4.0 6.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 2.0 4.0 1.0 1.0 1.0 2.0 1.0 2.0 1.0 1.0 1.0 1.0 8.0 8.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1635782747603833 1.0 1.0 1.0 1.0 1527.0 10.0 2.0 1.0 1.0 1.0 2.0 1.0 1.0 8.0 2.0 0.0 0.0 1.0 1.0 1.153993610223642 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0 1.0 1.0 1.0 1.0 7.0 1.0 7.0 1.0 0.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 2.0 4.0 1.0
